mode,frequency,frequency_offset,,sf,cr,bw,rssi,snr,frequency_error,unix_GS_time,usec_time,time_offset,crc_error,data,NORAD,noisy,user,station,latitude,longitude,sat_lat,sat_lon,sat_alt,sat_dist,created_at
LoRa,400.45,-8253,,9,5,500,-118,-13,-18194.89,1744758525,1744758525225836,0,1,RXJyb3JfQ1JD6/mADbVs/Rj4BA21bPwAAErbmf/6uB/LRkgyMEMVBQRDHHYQQ6ywwkd4UJK2R64VG661oVSAj+W2XbQVt5VVGAfenrJdK9nanLT/cdVUEZSmJOdXrSc9lztrKAoaSCzkdUkDMAA=,57793,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/15 23:08
LoRa,400.45,-8253,,9,5,500,-117.25,-12.25,-17976.79,1744758540,1744758540213770,0,0,6/nADbVtDBj4BA21bQsAAErbm2E6u4TBQkgy0kMVBNxDHF+4Q60uE0d4UJK2R64VG661oVSAj+W2XbQVt5VVGAfenrJdK9nanLT/cdVUEZSmJOdXrSc9lztrKAoaSCzkdUkDMAA=,57793,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/15 23:09
LoRa,400.45,8442,,9,5,500,-117.75,-12.75,1216.348,1744758555,1744758555212858,0,1,RXJyb3JfQ1JD6/oADbVtGxj4BA21bRoAAErbnH46vjk2ykAzl0MVBMRDHF75Q62gkUd4UJK2R64VG661oVSAj+W2XbQVt5VVGAfenrJdK9nanLT/cdVUEZSmJOdXrSc9lztrKAocTizkdUkDMAA=,57792,0,-1797037914,polyu055,22.3,114.18,41.41621742543858,91.34997483504256,818.8105609163587,3276.4321237675067,2025/4/15 23:09
LoRa,400.45,-7915,,9,5,500,-120.5,-14.5,-16131.29,1744779310,1744779310199015,0,1,RXJyb3JfQ1JD6/QADbW+Lh34BA21viwAAEreG7c6bNJNQjL3dUNwGF9DFPI6Q7ARNFJ2aEqJru3z4MkLcnCARknhYJ9BCYlmk8N5fjWywM0jtwLn/FCII7GURFtnXl1zMcyG53DSwOgKNye5ZgA=,59910,0,-1797037914,polyu055,22.3,114.18,35.91880934138909,129.3918326819274,892.3395091501741,2412.8573765066685,2025/4/16 4:55
LoRa,400.45,-7915,,9,5,500,-121,-15,-16282.29,1744779310,1744779310392359,0,1,RXJyb3JfQ1JD4KlJnwAZ/xdVHQTQzPrkAdru1Ac6+NEL/AABOkYCAAA=,59910,0,-1797037914,polyu055,22.3,114.18,35.91880934138909,129.3918326819274,892.3395091501741,2412.8573765066685,2025/4/16 4:55
LoRa,400.45,-7915,,9,5,500,-119.75,-14.75,-15393.1,1744779325,1744779325303955,0,1,RXJyb3JfQ1JD66HAADDlPAAxkO4AMOVAwXWNhQAxRCwQIeXEAKlNEACJ7bSgMOVIUGFHdAAw5UwAMUGQADE7YB0A,59910,0,-1797037914,polyu055,22.3,114.18,36.803647765156754,131.12589523731617,892.6756182731509,2587.943714419729,2025/4/16 4:55
LoRa,400.45,-7331,,9,5,500,-120.25,-15.25,-9806.283,1744780847,1744780847270015,0,1,RXJyb3JfQ1JD5qeAAFDzqgQqL2wQK2/7UWVAqQAw85AAMUS8ADDzlADw/1QAITvFHAA=,99999,0,-1797037914,polyu055,22.3,114.18,10.268753547757196,120.3374809,854.8569771,1800.823907369675,2025/4/16 5:20
LoRa,400.45,-7622,,9,5,500,-119.75,-13.75,-9504.293,1744780862,1744780862196801,0,0,6/eADbXEPhz4BA21xDwAAEreFO87AUk7QjPp5z+yHolCU+sXQ69l4Pj9O32OFvunNJ4pVUczYNs7DizzqhopDZIFjRnagbcOQ4MQBz7FAACk/QEAcFcCAAAAAAAAAAAA9AQAAAA=,99999,0,-1797037914,polyu055,22.3,114.18,9.025726227128489,121.4914038880996,854.8049397552082,1970.568541819739,2025/4/16 5:21
LoRa,400.45,-4717,,9,5,500,-118.25,-14.25,-14034.14,1744807112,1744807112220490,0,1,RXJyb3JfQ1JD6/0RDbY6wJX4BA22KsYAmVLNjo4i942xQjPpN0Oz/0PiZj7925tYKPj9O32OFqunYZ44ENYyYEKraCrXqhopDZIFjRnagbcOQ4MgBz7FAACl/QEAcFcCAAAAAAAAAAAA9AQAAgA=,57794,0,-1797037914,polyu055,22.3,114.18,21.595721827323523,132.2730580819116,826.2563775827423,2131.354922544571,2025/4/16 12:38
LoRa,400.45,-5277,,9,5,500,-120.5,-15.5,-13832.81,1744807127,1744807127408409,0,1,RXJyb3JfQ1JD66p1MDFfKmAxvErAmKJVALEzJEJRAR2gkKCAFSHq+jNzvtlRMbqYUC73+QAu5PwAMTtOADE5TFQdsfYAoQgmCj1o7sJIvDoCMx8QADE/RBBvP3aZmGEhd36mXDAn+WxQpnL9DAA=,57794,0,-1797037914,polyu055,22.3,114.18,22.87860473406892,133.48522505601645,826.3779233874251,2243.9390726422735,2025/4/16 12:38
LoRa,400.45,7650,,9,5,500,-119.25,-14.25,7356.809,1744812990,1744812990324539,0,1,RXJyb3JfQ1JD66eAADE7WAAw4BAAMTj4MzE7XAAxMngAMTtlAzDiKiAzOCgAODJkADE4LAAw4CwAL6yaBlc7aAAxODAAMOAwFwA=,57794,0,-1797037914,polyu055,22.3,114.18,14.397107600237648,99.89544519499997,825.8188478077894,2016.0533029392477,2025/4/16 14:16
LoRa,400.45,7417,,9,5,500,-120.25,-15.25,9084.862,1744813020,1744813020205381,0,1,RXJyb3JfQ1JD58cwPrVC7xc4bA3Cd71xAErbnBSqkqRtQkgkkFMSoWlDHbx3HKC/VO6KrBla+JKEmVQVA6G5O8tziPa1lBrYMgbVXQLimS+63t7l6kj0AACkvVQQcDFRA0AJwFCRCBAItFEFMAA=,57794,0,-1797037914,polyu055,22.3,114.18,15.742919541150165,100.97562594527444,825.9196000355112,1845.8990868272774,2025/4/16 14:17
LoRa,400.45,-595,,9,5,500,-121.75,-15.75,-10091.5,1744821259,1744821259447073,0,1,RXJyb3JfQ1JD8C1VFDAaZi4EK0XSwOrkgdn2ygd+ajAB/IBEapPTNAA=,57795,0,-1797037914,polyu055,22.3,114.18,42.722021852766275,103.68982554520149,827.9162141687708,2735.5751298333957,2025/4/16 16:34
LoRa,400.45,-595,,9,5,500,-119.25,-14.25,-9688.842,1744821274,1744821274206548,0,1,RXJyb3JfQ1JD6/gADbZiGiP4BA22YhgAAEreFBY6vRdMQjRr70JqXCNC85ckQVxXi31Xuz1NebPnhH+T9S17eI/n30ou6Ups7BrJkY0BjoZ8l4cim8XNAwM43iVg0FcCABwOAAAAAAAA9AQAAwA=,57795,0,-1797037914,polyu055,22.3,114.18,43.54840876362495,105.71101673158384,827.9361302569787,2755.347939780301,2025/4/16 16:34
LoRa,400.45,-1160,,9,5,500,-116.75,-10.75,-10074.72,1744821289,1744821289214021,0,0,6/hADbZiKSP4BA22YicAAEreFT86v6tCQjRsg0JqW1dC9AdpQWbd5H1Xuz2Ndb/mlH+T9S17eI/n30ou6Ups7BrJk40BjoZ8l4ci/cPLAAAI/gEA0FcCABwOAAAAAAAA9AQAAAA=,57795,0,-1797037914,polyu055,22.3,114.18,43.54840876362495,105.71101673158384,827.9361302569787,2755.347939780301,2025/4/16 16:34
LoRa,400.45,-1160,,9,5,500,-115.5,-10.5,-9806.283,1744821289,1744821289413654,0,0,4D5ABgAp/xQRGQQQABgkAdk1+gc7KoAB+gABf0cEAAA=,57795,0,-1797037914,polyu055,22.3,114.18,43.54840876362495,105.71101673158384,827.9361302569787,2755.347939780301,2025/4/16 16:34
LoRa,400.45,-7063,,9,5,500,-117,-14,-18480.1,1744878870,1744878870232604,0,1,RXJyb3JfQ1JD6/2ADbNDFgf4EAG5YblHzs7Of46sjpYllhWWFA23QxQAAErQT7yqhsWrAsLwLmOQSp1Cwv+VQlUn6UrQTyU674XtQsLwLkqCWo1CW/+VQlUn6QAAACAgIJKQCZkAAAAAAAAAAAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/17 8:34
LoRa,400.45,-7063,,9,5,500,-116.5,-14.5,-8816.427,1744879804,1744879804229425,0,1,RXJyb3JfQ1JD6/tADbdGuhT4DAW3Rr5EQEqeFtE6qz2aQjRl1kJgtoZC4E7VQ4FMYo2Ofzi35d81blfgxMp4dAZLrxSKy5iwLdQdXmQqSy95oBIVJPX7AAAI/gEAAQRABAAAAAACAAAA9AQAAwA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/17 8:50
LoRa,400.45,-7063,,9,5,500,-117.75,-13.75,-8866.759,1744897935,1744897935206854,0,1,RXJyb3JfQ1JD6/WADbeNjxf4BA23jY0AAErbn1Y6i4h/Qkg/rEMOgGRDHmStQ2wCNu4GoHVS8Eodmc2cy6GZG8FRmL/1oBN5osZ8ZwKEWS923tJzekj0AACk/QEAcFcCAAAAAAAAAAAA9AQAAAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/17 13:52
LoRa,400.45,-7063,,9,5,500,-120.25,-16.25,-31901.88,1744903768,1744903768691550,0,1,RXJyb3JfQ1JD48xbJ8ShbmCRT4MBvJS2M33fzaTCDUwyybx8CbaCsx0A8Tdh/rgwRXsdSpxbU8z563/D4hB51QP1F3SpJ22d4l5hNBh85aq2qzaQBlghgTJYemKwyR4FvGHV4n//tmvo9/4spw3u6XO3l9ttKrYxnQYiLxiP1oZVsmO4kJCB7T02DrhjzGO2peCogs+WMF8Wa0SCdj/vEjGFAKalbLmiengWxyoHpIGyJEYDEnCBm93OvFFH5F2MT3rvw7sh35q39793DmmW4WyTyc15a4OPqoCfNQL3AA==,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/17 15:29
LoRa,400.45,-7063,,9,5,500,-119.25,-15.25,-8967.422,1744921030,1744921030269905,0,0,7vNsI/FgazmQtQONW0jrYXDlIT+zEbcrWKtWlsSrt112sQx6YpaQzO05QWzOumtZB2UrWyYE2Co7lgS4Vx1bZjC9ZWxXkxkEE3+Gsjl4t1ulXOFqTPNA1paJ2MSTB4ksvOC8gwA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/17 20:17
LoRa,400.45,-7063,,9,5,500,-121,-15,-8883.536,1744962994,1744962994335162,0,1,RXJyb3JfQ1JD4KxABAYj/xQRCQUDTX8TAMrMwjsqaE3I+TxhPisFNQA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/18 7:56
LoRa,400.45,-7063,,9,5,500,-117.25,-11.25,-9286.189,1744964614,1744964614243920,0,0,6/fADbiSBiH4BA24kgQAAEreF1E6iVQBQjRcZkJOamhCyU1dQ5ZVoA6QKDIAbQIAoOACADghAgABAAAAAAAAAAEAAAAAAAAA0PwBAAUAAADA4AIAOCECAAAAAAAAAAAA9AQAAAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/18 8:23
LoRa,400.45,-7063,,9,5,500,-121.75,-12.75,-15024,1744978322,1744978322227497,0,0,6/GADbjHkhn4BA24x5AAAEreHEM6+ebzQjPSK0OvcMVCjeGvQoz1jchdezlsVbbFQtQPp6Lby4wuGzxdpF4fZqjqmREjQzvTG1B7s2GDAAAAAAAApN8DAAAAUQBQAAAA3AYAAAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/18 12:12
LoRa,400.45,-7063,,9,5,500,-119.5,-12.5,-14420.02,1744978337,1744978337226634,0,1,RXJyb3JfQ1JD6/HADbjHoRn4BA24x58AAEreHXo6+txsQjOSxgOvcK9CjxcnQo2AVMhdezlsVbbFQtQPp6Lby4wuGzxdpF4fZqjqmREjQzvTG1B7s2GDAAAAAAAApN8DAAAAUQBQAAAA3AYAAAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/18 12:12
LoRa,400.45,-7063,,9,5,500,-119.25,-12.25,-13363.05,1744978352,1744978352230849,0,0,6/IADbjHsBn4BA24x68AAEreHqM6+YhyQjPTOEOvcKJCkJ6PQo3W68hdezlsVbbFQtQPp6Lby4wuGzxdpF4fZqjqmREjQzvTG1B7s2GDAAAAAAAApN8DAAAAUQBQAAAA3AYAAAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/18 12:12
LoRa,400.45,-7063,,9,5,500,-118,-11,-8917.09,1744982880,1744982880216752,0,0,6/FADbjZYBf4BA242V8AAErboIs6f+m7QkhIMUMKYE1DH/ryQ2nDmO5GoN9YekAdmc2cy6GZG8FRmL/1oBN5osZ8ZwKEWS+6Hh5zekj0AACk/QEAcFcCAAAAAAAAAAAA9AQAAAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/18 13:28
LoRa,400.45,-7063,,9,5,500,-117,-12,-14403.24,1744992574,1744992574213000,0,1,RXJyb3JfQ1JD6/NADbhVlC74BA24/zwAAEreHDg6vaO7QjRjA0JJVrRC/aZqQXN++o2Lfz235f+3RFWApKy+eAZLrxyKyzAWK9RdXkRKSw/gqRIVJPX7AAAI/gEAAQAAAAAAAAAAAAAJ9AQAAAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/18 16:09
LoRa,400.45,-7063,,9,5,500,-118.25,-13.25,-13799.26,1744992589,1744992589215418,0,1,RXJyb3JfQ1JD6/OADbj/TST4BA24/0sAAEreHX86wB6AQjRjlEJJVh9C/w9+QXY9eY2Lfz235f+3RFWApKy+eAZLrxyKy5iwLdRdXkRKSw/gqRIVJPX7AAAI/gEAARAAAAAAAAAAAAAA9ASgAAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/18 16:09
LoRa,400.45,-7063,,9,5,500,-117,-11,-9286.189,1745005840,1745005840202401,0,0,6/OADbkzEB34BA25Mw4AAEreHVg52ymUQjMGXENkb3xC8ffhQ4pjPFJ2aEqJru3z4MkLcnCARknhYJ9BCYlmk8N5fjWywM0jtwLn/FCII7GURFtnXl1zMcyG53DyYEgKNye5agA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/18 19:50
LoRa,400.45,-7063,,9,5,500,-119.25,-12.25,-7356.809,1745005995,1745005995225262,0,0,6/UADbkzqwf4EGG5YblHzs7Of46sjpYllhWWFA25M6kAAErQV9w68gCjQsLwTEODHUlC1uwRQ4n9D0rQWDU68l3JQsLwS0ODHUdC1oyGQ4nr4gAAAAAAAAAAAAAAAAAAAAAAAAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/18 19:53
LoRa,400.45,-7063,,9,5,500,-111.25,-7.25,-5259.657,1745006010,1745006010225192,0,0,6/VADbkzugf4EGG5YblHzs7Of46sjpYllhWWFA25M7gAAErQVdw69KF6QsLwWkODHUlC2WJkQ4nap0rQVdw69KF6QsLwWkODHUlC2WJkQ4napwAAAAAAAAAAAAAAAAAAAAAAAAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/18 19:53
LoRa,400.45,-7063,,9,5,500,-119,-15,-3850.371,1745006025,1745006025303860,0,1,RXJyb3JfQ1JD66XAACo1uAAqMOgAMUREADFG+AAmlHwAJpSAEC6CWwAxBhRGESSGACaUkMoA,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/18 19:53
LoRa,400.45,256,,9,5,500,-119,-13,-1753.219,1745007475,1745007475195592,0,1,RXJyb3JfQ1JD6/JADbk5cyD4BA25OXEAAEreFpA6S34xQjMGjUNkmtJDCsoaQ4Pl5IRXf/XjrbPX5jaT1RXzembbviwRqUY0sSstYADTPfQAFi4TZ0RrAAAI/gEAAQAAAAAAAAAAAABQ9FEAAAA=,57792,0,-1797037914,polyu055,22.3,114.18,37.544005584058034,125.60092425793555,818.3135681419177,2283.437169428156,2025/4/18 20:17
LoRa,400.45,256,,9,5,500,-116.25,-11.25,-729.8089,1745007490,1745007490202477,0,1,RXJyb3JfQ1JD6/KADbk5giD4BA25OYAAAEreFbY6StiIQjMF9ENkmp5DC/dRQ4O/NoRXf/XjrbPX5jaT1YzzembbviwRqUY0sSstYADTPfQAFi4TZ0RrAAAI/gEAAQAAAAAAAAAAAAAA9AQAAAA=,57792,0,-1797037914,polyu055,22.3,114.18,37.544005584058034,125.60092425793555,818.3135681419177,2283.437169428156,2025/4/18 20:18
LoRa,400.45,-7053,,9,5,500,-119.25,-15.25,-17137.93,1745033740,1745033740274494,0,1,RXJyb3JfQ1JD66oAAClNSAAxRNggKU1WACSIGAAxRHDpAA==,59909,0,-1797037914,polyu055,22.3,114.18,29.852511974573325,122.2968657479752,889.1378942745441,1522.3763361306846,2025/4/19 3:35
LoRa,400.45,-7643,,9,5,500,-120,-16,-16399.73,1745033785,1745033785214142,0,1,RXJyb3JfQ1JD6/nRHJmAGSD5BA8ppX9YkNreFpX6daYKQjML80N76UVCFKU2Q/vYv4gOu/XjrRp9RpZfPxd7em5T3kx3b8I8OWppIVGfJOGQHicaBWhLoyKh9yMAA1AAUFVjAzP41FQP9AQABgA=,59909,0,-1797037914,polyu055,22.3,114.18,31.834448966026272,125.42815863448948,889.5757109128223,1864.8451985822612,2025/4/19 3:36
LoRa,400.45,-5311,,9,5,500,-119.25,-15.25,-8514.438,1745035142,1745035142206999,0,1,RXJyb3JfQ1JD6/7ckPVwr1ecBmm9pYQAAEremXay5SJoIjNh1kGpG68CCJgtepVvi75bdwB0PN3U729rcRlEoNUFIfO/pjf6mt6Waz1nxFZ3Lr9aBQAAGQx0/ScRFJ5rlVYJVQCKEAgJdAQEBAA=,59911,0,-1797037914,polyu055,22.3,114.18,30.549312196077146,116.90662946093917,892.3365143472654,1353.9258485615392,2025/4/19 3:59
LoRa,400.45,-6001,,9,5,500,-119.5,-14.5,-8195.67,1745035157,1745035157206185,0,1,RXJyb3JfQ1JD6/QADbmllRv4BA25pZMAAEreGKk67bccQjPK40Ot3xFCihDtQ6Wn241bRMDSVoHR769h2xNEsdQERab1BTLDwBicoT3mxF+3gRVfAAAAAACk/QEAcFcCAAAAAAAAAAAA9AQAoAA=,59911,0,-1797037914,polyu055,22.3,114.18,31.519677425003927,118.49492471857316,892.4989704970374,1481.9800478697416,2025/4/19 3:59
LoRa,400.45,-5082,,9,5,500,-119,-13,-7675.576,1745036837,1745036837198559,0,1,RXJyb3JfQ1JD6/DADbmsJRr4BA25rCMAAEreEnw7DWFKQjPIZUOt7lFChLLYQ6l6qyL20fgA3gMAgCUDAAAAAAABAAAAAQAAAAAAAAAAAAAA/P4CAAUAAAAgvwUG5iUDAAAAAAB8AAMAMF4DAAA=,59912,0,-1797037914,polyu055,22.3,114.18,34.20278301339253,116.55626566925412,889.7236745363986,1691.9446834260389,2025/4/19 4:27
LoRa,400.45,-5082,,9,5,500,-120,-13,-7105.151,1745036852,1745036852317705,0,0,66oAADDgoAAvrBQAMwdcADFEPAAw4KQALoKgADMHZAAw4KgAMUYgACd60AAzB2gAMOCsAC6CqAAvrBwALoKsGgA=,59912,0,-1797037914,polyu055,22.3,114.18,34.20278301339253,116.55626566925412,889.7236745363986,1691.9446834260389,2025/4/19 4:27
LoRa,400.45,-3202,,9,5,500,-121.75,-15.75,-17909.68,1745040212,1745040212234727,0,1,RXJyb3JfQ1JD61xkKffd/FiKNXmfNcWxtm+QN6059iksQDeDOQESWvFZtCrCcIXOwGZvR1+KVj8AydFIJHEibQeqHU3F4h4DIyIPCDuaxbVKQ3tDm/dVEv5nUSOg2jvu5MADplM7G6NT1zOYmwA=,59909,0,-1797037914,polyu055,22.3,114.18,38.937516839745065,113.57354219071527,891.7607235390894,2169.7699918150997,2025/4/19 5:23
LoRa,400.45,-4821,,9,5,500,-120,-16,-7692.354,1745047849,1745047849206475,0,1,RXJyb3JfQ1JD6/qgS7iHfCYCkm4s3ieTEEreH/B67Z6EQT3NqtI5y7uCELIGQeghMnzOIP7Sd4gkZaEMKNsraf8BDh3KcG2NikQRab0J1S6Nc4HP3KdA/DD0WFHJi5O52qJFOrgr42g7tOT0JgA=,59909,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/19 7:30
LoRa,400.45,-4810,,9,5,500,-120.25,-14.25,-7558.136,1745051059,1745051059236562,0,1,RXJyb3JfQ1JD4viQPbljs6G4BC+947EACEpWGqk6gzLxQjRSjUI8pdtC0vagQ5W/2A7QIDIAbQIAoOACADghAgYBwAAADKymZgEAAAAAAAAIWPypqm+gAADA4AIAOCECAADAAAwAAAAA9AQAAAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/19 8:24
LoRa,400.45,-4810,,9,5,500,-118.75,-12.75,-6920.602,1745051074,1745051074243780,0,0,6/jADbnjwiH4BA2548AAAEreEa46gcEeQjRR9UI8pQVC1H+BQ5XM8g6QKDIAbQIAoOACADghAgABAAAAAAAAAAEAAAAAAAAA0PwBAAUAAADA4AIAOCECAAAAAAAAAAAA9AQAAAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/19 8:24
LoRa,400.45,-4810,,9,5,500,-121.25,-15.25,-6182.404,1745051089,1745051089294929,0,1,RXJyb3JfQ1JD6K9AADEzSDAOkngBLxJ8RA6EdgAugiEF4otxiAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/19 8:24
LoRa,400.45,-5069,,9,5,500,-118.5,-13.5,-16785.61,1745052795,1745052795255582,0,1,RXJyb3JfQ1JD6/hADbnqewf4EGG5YblHzs7Of46sjqMglhWWFA256nkAAErQPeY61A4WQsLxH0ODZoVCtrgoQleMFUrQPMk60aC4QsLxHkODZoRCtdDOQlgRlgAAAAAAAAAAAAAAAAAAAAAAAAA=,59910,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/4/19 8:53
LoRa,400.45,-220,,9,5,500,-125.25,-14.25,-9940.5,1745063087,1745063087237502,0,1,RXJyb3JfQ1JD6/CADYreA4/4BA26Eq0AAEregnL+/EceQjPKIEOtOrMSvHyFQoMu5CL60XgI3gMDgBYDAAAAAAABiICAUQMzNgAAAAAAAABEvDIKAAUAAAAg3wMAgG2DwggAAAB8AAMAMF4DJAA=,59912,0,-1797037914,polyu055,22.3,114.18,24.05283565662679,116.12946236651628,898.6188359838762,956.5280319515455,2025/4/19 11:44
LoRa,400.45,-220,,9,5,500,-120.25,-11.25,-9386.853,1745063102,1745063102409484,0,1,RXJyb3JfQ1JD68P2BTJBDAAqM7iAsYw8MwIzsAAvrMAAMUEQCDkb3zAxBLgAMUbwgHX0tAAxHDwAL6zEADFBHEA9K/AAMRxEADEEvAA1hnAAL6zIADFBIAAxS5ACfzDEADFA9AAxBMBgO0b0GgA=,59912,0,-1797037914,polyu055,22.3,114.18,24.05283565662679,116.12946236651628,898.6188359838762,956.5280319515455,2025/4/19 11:45
LoRa,400.45,-1971,,9,5,500,-119.5,-11.5,-10980.69,1745063117,1745063117377289,0,1,RXJyb3JfQ1JD66FAACozuAAxZ1QAMUEoADFG7AAxCLqCNS+gADEwzAAxBMwAloASDDEvpAAxQTAAMQTZ9WtINAAxL6gAMRxIAAXs6gUvrNQAMS+sADFBa0wA,59912,0,-1797037914,polyu055,22.3,114.18,22.960847835179983,117.5158004040682,898.7828381648259,978.6849996,2025/4/19 11:45
LoRa,400.45,-1971,,9,5,500,-123.25,-11.25,-10208.94,1745063132,1745063132226100,0,1,RXJyb3JfQ1JD6/FADdq4sNr4BA26EtoAAEre2RA4M/puQjPLxUOtOnIioTb8QoWJpSL60fgA3mNj4CMDAAAAAAABAAAAMQMwMwAAAAAAAAAA/P4CAAUwAAAg3wMAgCUDgAgAADN8AAMAMF4DwAA=,59912,0,-1797037914,polyu055,22.3,114.18,22.960847835179983,117.5158004040682,898.7828381648259,978.6849996,2025/4/19 11:45
LoRa,400.45,-3537,,9,5,500,-120.75,-10.75,57319.36,1745063147,1745063147229538,0,1,RXJyb3JfQ1JD6/GADXrWI9b4BA26EukAAEreml1/gJHeQjPMQkOtOl+CkbD2QoXZESL60fgA3qNsgEkDAAAAAAABAAAAkV9gzAAAAAAAAAAA/P5iCaajAAAg3wMAgCUDAGA1ZVV8AAMAMF4DAAA=,59912,0,-1797037914,polyu055,22.3,114.18,21.85351520315229,118.87633280828051,898.9537188293631,1035.3096065510827,2025/4/19 11:45
LoRa,400.45,-3537,,9,5,500,-125.5,-13.5,-45793.41,1745063162,1745063162339973,0,1,RXJyb3JfQ1JD66IAADDzPAAG2y8GMTyAADDowIA5NKADMTm0AC+sxACxOjgIH5/IgDE8kAAw6FiIsTDsADE8nAAvrNwaAA==,59912,0,-1797037914,polyu055,22.3,114.18,21.85351520315229,118.87633280828051,898.9537188293631,1035.3096065510827,2025/4/19 11:46
LoRa,400.45,2781,,9,5,500,-120.75,-12.75,1803.551,1745067825,1745067825254684,0,1,RXJyb3JfQ1JD66cwMDIvqAAxOnzAdGK4maEvuRcA,59911,0,-1797037914,polyu055,22.3,114.18,18.234187636237056,103.01621271009319,898.4493366824139,1598.1090189055346,2025/4/19 13:03
LoRa,400.45,2781,,9,5,500,-122.5,-13.5,3045.065,1745067840,1745067840212311,0,1,RXJyb3JfQ1JD6/XADbolQBf4BA0aGWH8AErboSE6Wb8sQhhluYoGPlxDIaTbQ2hWVn5zz99YekAdmc2cyyG5PMRkmL/1oBN5osb0ZwKHXEy6Hh7zOsz0iAAu7bGjUmcCYAAAAACdAJk4xAczAAA=,59911,0,-1797037914,polyu055,22.3,114.18,18.234187636237056,103.01621271009319,898.4493366824139,1598.1090189055346,2025/4/19 13:04
LoRa,400.45,1866,,9,5,500,-121.25,-12.25,209.7152,1745069580,1745069580204692,0,1,RXJyb3JfQ1JD6/pADbosDBbwDAW6LDgDAErbmvI6dvelikx+lEMGY0PjLblmBy40NBS1HyOwLUGT9pv5NHJeJC3zGhI4d8s9fLduD+xlev919dqnNHT4YHQhAgMAgCUDAAAAAAC8Bs8GMF4DAAA=,57795,0,-1797037914,polyu055,22.3,114.18,25.688971853027976,107.04438896505573,826.1991290948849,1193.9308918084644,2025/4/19 13:33
LoRa,400.45,3201,,9,5,500,-120,-12,1182.794,1745092285,1745092285203540,0,0,6/RADbqEvR34BA26hLsAAEreGLs5xwyPQjMLj0Nf9/VDALmbQ4hNCFJ2aEqJru3z4MkLcnCARknhYJ9BCYlmk8N5fjWywM0jtwLn/FCII7GURFtnXl1zMcyG53DyYEgKNye5agA=,57792,0,-1797037914,polyu055,22.3,114.18,42.276074684270604,117.31568825151132,821.296489,2513.2357642127504,2025/4/19 19:51
LoRa,400.45,3201,,9,5,500,-116.75,-8.75,1702.887,1745092300,1745092300200601,0,0,6/SADbqEzB34BA26hMoAAEreF8s5yWkeQjMK5ENf98FDA0pIQ4d0o1J2aEqJru3z4MkLcnCARknhYJ9BCYlmk8N5fjWywM0jtwLn/FCII7GURFtnXl1zMcyG53DyYEgKNye5agA=,57792,0,-1797037914,polyu055,22.3,114.18,42.276074684270604,117.31568825151132,821.296489,2513.2357642127504,2025/4/19 19:51
LoRa,400.45,2620,,9,5,500,-119.5,-10.5,2004.877,1745092315,1745092315208254,0,0,6/TADbqE2x34BA26hNkAAEreFvA5zmgJQjMKX0Nf95ZDBZJVQ4bAi1J2aEqJru3z4MkLcnCARknhYJ9BCYlmk8N5fjWywM0jtwLn/FCII7GURFtnXl1zMcyG53DyYEgKNye5agA=,57792,0,-1797037914,polyu055,22.3,114.18,41.38645206,119.25813744274473,820.8142015918293,2447.584182576096,2025/4/19 19:51
LoRa,400.45,3650,,9,5,500,-124.5,-14.5,1870.66,1745093935,1745093935240740,0,1,RXJyb3JfQ1JD1bAEBOovhABggUhEAA==,57794,0,-1797037914,polyu055,22.3,114.18,39.21296284020642,117.0046451938598,820.0863192535012,2180.407622204533,2025/4/19 20:18
